unique_id,timestamp,msg
5822c519-a7bc-45ac-8d2d-80bc3b47b6e6,1599624176.3653388,...unsuccessful insert: __enter__
224d998d-9509-45d5-a46a-54ed5153d1a4,1599624179.2419324,loading invoices-2019-08.json
c6bec4e6-c4c9-4ce5-8ab5-000d1128e203,1599624180.104897,loading invoices-2019-09.json
36739dea-94f3-4981-bc2b-1bee7600b191,1599624181.3473086,loading invoices-2019-10.json
69add54f-2989-4681-ae79-741edecdc3cd,1599624182.9343565,loading invoices-2019-11.json
eba2859b-9d6c-46f4-9178-9960b5a79a4b,1599624185.0737429,loading invoices-2019-12.json
45e527c4-f72c-47a7-bb6f-b364cf4ce046,1599624185.576701,252359 items loaded
4c3e1114-f462-4896-8fd8-42d049b12271,1599624192.394247,252359 items converted to time series
6730f11c-7bcf-4118-91aa-98206d06fbaa,1599624193.6962903,...unsuccessful insert: __enter__
5e2e59eb-e4f7-4296-8174-600c1fe0e280,1599624196.6731737,loading invoices-2019-08.json
dbcba07d-f0f8-4e52-9d8e-2361c97281e2,1599624197.72175,loading invoices-2019-09.json
895f0abb-a356-46a4-a916-011f1cae33b2,1599624198.9914038,loading invoices-2019-10.json
ef8a938f-5f42-4bdd-b996-bd8ab6d4f211,1599624200.619813,loading invoices-2019-11.json
54f3e464-d701-4133-91dd-1a204c286d4f,1599624202.7651322,loading invoices-2019-12.json
259a9626-f820-4133-8ff1-9a267cd7c234,1599624203.2810786,252359 items loaded
2f3632c5-379e-4030-bff2-3babd455f2a5,1599624210.2717235,252359 items converted to time series
74501b6d-c8a3-4312-a490-ee1e3ecd6ff6,1599624211.5765505,...unsuccessful insert: __enter__
d63ae8e6-9b29-48a7-8095-81cdbd27c9cf,1599624214.5840325,loading invoices-2019-08.json
8310d803-c1b3-4d59-9466-0b023d44216c,1599624215.4824815,loading invoices-2019-09.json
895896d0-9ba0-4927-8286-815acd4cc675,1599624216.7698152,loading invoices-2019-10.json
902cbbe0-7368-4d59-ba1d-988b8505619d,1599624218.4504662,loading invoices-2019-11.json
41766408-814c-4ade-b729-2e0b273d6e35,1599624220.5121465,loading invoices-2019-12.json
3c8ca1de-7b36-435b-9d49-c55dc7c2b87e,1599624221.0060399,252359 items loaded
08bf2e71-d92d-47aa-a5a0-928b9f156c72,1599624227.993596,252359 items converted to time series
f516197a-6210-4785-990e-37f38d7a8064,1599624229.3317585,...unsuccessful insert: __enter__
8e12fd88-3d49-43ff-8bc4-4ba85e58bcfa,1599624232.2594266,loading invoices-2019-08.json
3a8f9a3a-814f-437c-8e74-3ff5d623db63,1599624233.1081555,loading invoices-2019-09.json
c962b407-c403-439e-a19b-cd389218961e,1599624234.3246047,loading invoices-2019-10.json
c9ddc50a-fb64-40b4-908b-4483dca4f559,1599624235.910953,loading invoices-2019-11.json
00c54aa3-ace8-4208-becd-47724b331cc9,1599624238.0034444,loading invoices-2019-12.json
c558f990-f1db-42af-b41d-da9a276ef5d9,1599624238.501973,252359 items loaded
99d79717-a8b1-4c95-9fcb-737f0aaf4a85,1599624245.3681633,252359 items converted to time series
550144c9-10c8-467e-bd13-ce9c7ca0b1e1,1599624246.6864367,...unsuccessful insert: __enter__
9220ccbd-668d-448e-b795-b1611e37b8db,1599624249.6015093,loading invoices-2019-08.json
accc6810-f42a-4bf5-bfe0-2c01fbee7f3c,1599624250.4415588,loading invoices-2019-09.json
a7e1dd86-741c-4902-9e02-8e652848b453,1599624251.6563218,loading invoices-2019-10.json
216c816f-2a97-4f49-8c6a-3c28e05c8cf2,1599624253.2844238,loading invoices-2019-11.json
57b8e56d-ed96-435e-8e76-2cba3a421b9d,1599624255.3775547,loading invoices-2019-12.json
0bf10d83-9f96-4b0f-a9b0-5dc87c111802,1599624255.9249911,252359 items loaded
be656b81-2bbc-4595-aae0-ed92871ceb01,1599624263.9786367,252359 items converted to time series
ddca0ea9-20d1-4278-8bea-bef850f77af1,1599624265.3166637,...unsuccessful insert: __enter__
439ff357-cb31-4a66-bd98-83e0217df713,1599624268.6186376,loading invoices-2019-08.json
2c728a11-1f24-4562-a163-b60f9f612262,1599624269.4485667,loading invoices-2019-09.json
b6f710d5-9a24-4533-8764-4a6c697714a3,1599624270.6634097,loading invoices-2019-10.json
ceb0048f-5008-4c6b-8629-dc91663b301f,1599624272.2723207,loading invoices-2019-11.json
75a68015-0271-42fa-a03d-9be52916f974,1599624274.3375921,loading invoices-2019-12.json
4586cffa-c374-4e76-9b2f-ba350daebcb8,1599624274.8281713,252359 items loaded
30c6f346-e72c-423e-ab00-9690f043c292,1599624281.6570394,252359 items converted to time series
2599cb92-3e96-4422-aabd-b0e1a695014c,1599624282.981411,...unsuccessful insert: __enter__
2532a5d1-cb01-4a25-a747-9f8d742bf480,1599624285.9276688,loading invoices-2019-08.json
5ef00286-f0d2-4b8c-b036-e938c5d8293d,1599624286.8115363,loading invoices-2019-09.json
25cd75b1-d791-46ff-bd9a-217532c9b7ab,1599624288.0814614,loading invoices-2019-10.json
5f7a904a-561b-458f-a2a4-da928ae43eb6,1599624289.652318,loading invoices-2019-11.json
801dd135-01f7-432e-985b-de168803c438,1599624291.763268,loading invoices-2019-12.json
ae32664f-c252-4ed3-884e-c8c9c559e19a,1599624292.2788033,252359 items loaded
5f2a7e83-a230-4662-878f-d20d0b48841b,1599624299.301993,252359 items converted to time series
e1895e3c-8961-4e8f-b272-731cf059988a,1599624300.5802925,...unsuccessful insert: __enter__
c3aaf72f-1627-4d77-9492-77506b3868f9,1599624303.374667,loading invoices-2019-08.json
6189f946-32f4-406d-b847-e4e76b4976da,1599624304.2139397,loading invoices-2019-09.json
062d3eff-695a-4b8c-b230-34d80da37bca,1599624305.438375,loading invoices-2019-10.json
01035ba2-fc3a-404a-8f2a-7869944bab5c,1599624306.981678,loading invoices-2019-11.json
256938bf-3a14-4212-80e5-f0f39d2f21c4,1599624309.0306723,loading invoices-2019-12.json
67c645ec-06f2-4933-83c5-b530d8d3f242,1599624309.5235467,252359 items loaded
